Date,Open,High,Low,Close,Volume,WILLR,RSI14,CCI12,macd,macdsignal,macdhist,MFI,ADX14,MOM1,ROCR12,ATR,OBV,TRIX,CCI20,ADX20,MOM3,ROCR3,RSI6,upperband,middleband,lowerband,EMA6,EMA12,TSF10,TSF20,SMA3,SMA
2007-06-13,70.9,71.89,69.25,70.88,11918412.0,-54.31400282885441,62.93365486809252,-5.829819727100375,3.4365763932385534,4.027894263443221,-0.5913178702046675,38.24849948884056,61.19255229169719,0.8100000000000023,1.0339897884755653,2.306030077685506,151242012.0,1.0065393416170298,47.74432427165522,58.063594403507444,-2.3599999999999994,0.9677771709448388,52.40085883017973,73.64027287824413,71.47800000000004,69.31572712175594,71.11105631297941,71.11105631297941,72.09199999999996,73.62294736842105,70.70666666666658,71.47800000000004
2007-06-14,70.9,72.12,70.8,71.94,8243171.0,-39.32107496463938,65.21526368995008,30.873049346267333,3.304059801725529,3.8831273710996825,-0.5790675693741534,45.86539381246535,60.332840427581424,1.0600000000000023,1.033175355450237,2.2355993578508273,159485183.0,1.0001125818273948,71.58608990670007,57.82495025121441,0.769999999999996,1.0108191653786707,59.40193049314162,73.60502214440349,71.46000000000005,69.31497785559661,71.34789736641386,71.34789736641386,71.87399999999998,73.48278947368436,70.96333333333324,71.46000000000005
2007-06-15,72.85,72.87,71.19,72.4,9832741.0,-32.81471004243275,66.1879429702178,49.25384106447107,3.1992783149079145,3.746357559861329,-0.5470792449534145,51.21130061756622,59.73710462749242,0.46000000000000796,1.0363584311480103,2.1959136894329117,169317924.0,0.9924250772696874,83.16520959426049,57.687994789768744,2.3300000000000125,1.0332524618238905,62.29029348101855,72.92306836152899,71.29200000000006,69.66093163847113,71.64849811886704,71.64849811886704,71.50400000000003,73.1753684210526,71.73999999999991,71.29200000000006
2007-06-18,72.34,72.64,71.4,71.83,7813524.0,-40.87694483734093,63.80698948491372,31.78320508531312,3.0352554598239436,3.6041371398538518,-0.5688816800299081,45.88953041218669,59.183921384552626,-0.5700000000000074,1.0389065663870407,2.1276341401877032,161504400.0,0.9831844734204509,68.38338552579155,57.557887101395366,0.9500000000000028,1.0134029345372462,56.33103293910845,73.10040567882237,71.42400000000005,69.74759432117773,71.70035579919075,71.70035579919075,71.14200000000001,72.72326315789479,72.05666666666657,71.42400000000005
2007-06-19,71.55,71.66,69.68,69.81,11870941.0,-69.44837340876947,56.10450301968834,-85.22226672006273,2.7110181179795347,3.425513335478988,-0.7144952174994534,39.84570177465558,57.26769875424024,-2.019999999999996,1.0179352580927385,2.129231701602867,149633459.0,0.9714484002801171,-11.992927464310437,56.744383072866036,-2.1299999999999955,0.9703919933277733,40.04066115168502,73.22047612913767,71.37200000000004,69.52352387086242,71.1602541422791,71.1602541422791,70.73933333333339,72.31142105263157,71.34666666666658,71.37200000000004
2007-06-20,70.25,70.5,69.05,69.1,9172564.0,-79.49080622347964,53.6529140058492,-144.74840255590917,2.369453042540414,3.2143012768912733,-0.8448482343508594,39.87328452928434,55.02993915404316,-0.710000000000008,0.9812553251917068,2.0807151514883766,140460895.0,0.9571996381914305,-59.479880513091956,55.73726064442511,-3.3000000000000114,0.9544198895027622,35.68765287891984,73.63245867538343,71.01600000000005,68.39954132461666,70.57161010162793,70.57161010162793,69.94600000000008,71.80089473684203,70.24666666666657,71.01600000000005
2007-06-21,69.16,69.77,68.66,69.67,7606848.0,-71.42857142857146,55.340122168556384,-121.04704633887363,2.120312849047764,2.9955035913225716,-0.8751907422748078,39.73186001889319,52.67033668443187,0.5700000000000074,0.9459606245756959,2.0113783549534925,148067743.0,0.9411215246845295,-64.24782516443955,54.636007845380924,-2.1599999999999966,0.9699289990254769,41.78474567208061,73.16732992152303,70.56200000000005,67.95667007847707,70.31400721544851,70.31400721544851,69.52400000000003,71.41478947368414,69.52666666666659,70.56200000000005
2007-06-22,69.55,69.88,68.42,68.86,8382540.0,-93.01587301587304,52.41976385253542,-114.28098078197377,1.8363390467495577,2.7636706824079686,-0.9273316356584109,34.189005113898695,50.30212166292282,-0.8100000000000023,0.9525522202240972,1.9719941867425281,139685203.0,0.9230961604359988,-79.64010587111102,53.49944157728951,-0.9500000000000028,0.9863916344363272,35.96965919912821,71.95103028112891,69.85400000000007,67.75696971887123,69.89857658246322,69.89857658246322,69.25800000000002,70.8966315789473,69.20999999999992,69.85400000000007
2007-06-25,69.35,69.63,68.3,68.66,7593479.0,-94.39252336448598,51.694378130937494,-107.80495922782517,1.5769710928492628,2.5263307644962274,-0.9493596716469646,19.366029391128635,48.01062464403085,-0.20000000000000284,0.9532139386366791,1.9261374591180618,132091724.0,0.9033750105693406,-89.44813371086663,52.373111740976185,-0.4399999999999977,0.9936324167872649,34.54519264737273,70.11808685547219,69.22000000000007,68.32191314452795,69.5446975589023,69.5446975589023,68.65199999999994,70.25357894736835,69.06333333333326,69.22000000000007
2007-06-26,68.53,68.63,67.38,67.48,11161961.0,-98.63760217983639,47.51650606776246,-141.81583615545864,1.2616603472823726,2.2733966810534563,-1.0117363337710836,20.04618964387683,45.18980334165349,-1.1799999999999926,0.9213544511196069,1.8799847834667716,120929763.0,0.8817106577807321,-133.30407681461597,50.94988714259727,-2.1899999999999977,0.9685660973159179,26.9803925692775,70.19675292408957,68.75400000000008,67.31124707591059,68.9547839706445,68.9547839706445,67.44800000000001,69.49784210526316,68.33333333333326,68.75400000000008
2007-06-27,67.05,68.21,66.71,68.14,8242862.0,-78.1010719754976,49.95284565403864,-123.8751147842058,1.0528936908150683,2.0292960830057787,-0.9764023921907103,22.56724367025952,42.101733982630144,0.6599999999999966,0.957425881691724,1.852843013219145,129172625.0,0.8588466272513973,-127.59320634411024,49.351830866311495,-0.7199999999999989,0.9895440023235551,36.337407651839676,70.02484107132906,68.56200000000008,67.0991589286711,68.72198855046035,68.72198855046035,66.89666666666672,68.93468421052627,68.09333333333325,68.56200000000008
2007-06-28,68.46,70.23,68.15,68.89,9782417.0,-65.61514195583587,52.64314113522053,-40.513804813229626,0.9371603424054769,1.8108689348857183,-0.8737085924802415,29.889069786015803,40.3835717397973,0.75,0.9831596974454119,1.869782797989206,138955042.0,0.83543742638712,-61.56739669842938,48.28696847287368,0.23000000000000398,1.003349839790271,45.807154415349345,69.476745534648,68.40600000000008,67.33525446535215,68.7699918217574,68.7699918217574,67.11066666666667,68.46531578947372,68.16999999999992,68.40600000000008
2007-06-29,69.17,69.19,68.15,68.41,5316518.0,-72.40259740259741,50.762406788964874,-59.165290496922715,0.7975155783534547,1.6081982635792655,-0.8106826852258109,31.339692512252576,38.788135371452505,-0.480000000000004,0.9651523702031602,1.8105125981328336,133638524.0,0.8114254724074677,-83.7570796643104,47.275349199107765,0.9299999999999926,1.0137818612922347,41.110699741937815,69.29027716793954,68.31600000000007,67.34172283206061,68.667137015541,68.667137015541,67.4586666666666,67.839052631579,68.47999999999992,68.31600000000007
2007-07-02,68.81,69.71,68.2,69.61,4907582.0,-52.92207792207791,55.08279776433066,-19.57700650759281,0.7747452865365858,1.4415076681707295,-0.6667623816341437,37.137014859057224,37.580082868945844,1.2000000000000028,0.9676118988045593,1.7890474125519162,138546106.0,0.7875818526941192,-55.56978898629583,46.42558487436872,1.4699999999999989,1.021573231582037,54.96313741116642,69.93767594097467,68.50600000000009,67.0743240590255,68.93652643967215,68.93652643967215,68.40066666666664,67.6685263157895,68.96999999999991,68.50600000000009
2007-07-03,70.0,70.05,69.02,69.45,2223453.0,-55.51948051948045,54.397423201380555,22.51745659024831,0.7353127754374782,1.3002686896240792,-0.564955914186601,31.604336422223327,36.636012066855656,-0.1599999999999966,0.9592541436464088,1.7348297402267794,136322653.0,0.7638780471671769,-35.48977480703454,45.69097797798721,0.5600000000000023,1.0081289011467558,52.96954648622153,70.03996491172664,68.90000000000008,67.76003508827351,69.0832331711944,69.0832331711944,68.88799999999998,67.85278947368431,69.15666666666658,68.90000000000008
2007-07-05,69.36,69.65,68.06,68.73,4482218.0,-67.2077922077921,51.303858407810175,-22.420115243584085,0.6386028277052702,1.1679355172403174,-0.5293326895350472,24.949633155541935,34.975201727542526,-0.7199999999999989,0.9568425448976752,1.7244847587820098,131840435.0,0.7400364597007103,-63.23662546217615,44.60881840749893,0.3200000000000074,1.0046776787019442,44.293893880475174,69.91514212918875,69.01800000000009,68.12085787081142,68.982309407996,68.982309407996,68.92200000000007,67.8018947368422,69.26333333333325,69.01800000000009
2007-07-06,68.75,69.3,68.01,68.97,4614331.0,-61.88870151770654,52.27808983775355,-14.780108614629947,0.5747006996791271,1.0492885537280794,-0.4745878540489523,16.384047862725932,33.39311699763308,0.23999999999999488,0.9879673399226472,1.693450133154723,136454766.0,0.7162947146831522,-60.83945473815034,43.56099109095638,-0.6400000000000006,0.9908059186898434,47.71904251846524,69.92426737555122,69.03400000000008,68.14373262444893,68.97879243428285,68.97879243428285,69.2286666666667,67.8251052631579,69.04999999999991,69.03400000000008
2007-07-09,69.38,72.35,69.02,72.06,14771723.0,-5.141843971631064,62.64124313091185,253.5556645414404,0.7645813606309702,0.9923471151086576,-0.22776575447768743,29.109648339811027,33.446620662108195,3.0900000000000034,1.042836468885673,1.813917980786528,151226489.0,0.6941598417019579,78.87569558742796,43.214273704040366,2.6099999999999994,1.0375809935205182,73.1886961530541,72.14618723024931,69.7640000000001,67.38181276975088,69.85913745305918,69.85913745305918,70.60199999999998,68.65473684210524,69.9199999999999,69.7640000000001
2007-07-10,71.65,71.94,70.07,70.28,8824387.0,-36.702127659574344,55.20431876472964,159.23159018143053,0.7626407803438724,0.9464058481557005,-0.1837650678118281,29.93794088752043,33.49630263626366,-1.7800000000000011,1.0087555619348356,1.8264952678732054,142402102.0,0.6725767605330724,62.64592243641279,42.88489218647015,1.5499999999999972,1.0225520151316747,54.75075617447857,72.30570097810337,69.8980000000001,67.49029902189682,69.97938389504228,69.97938389504228,70.99666666666663,68.9073157894737,70.43666666666657,69.8980000000001
2007-07-11,70.58,71.65,70.15,70.73,6579044.0,-28.723404255318975,56.606908899329746,121.31947390750973,0.7883267555566107,0.9147900296358825,-0.12646327407927183,37.080183014243694,33.542435897979445,0.45000000000000284,1.0271565495207668,1.8031741773108334,148981146.0,0.6517243099033676,62.595389585934655,42.57197974477844,1.7600000000000051,1.025518341307815,57.96344911409928,72.58876816143888,70.1540000000001,67.71923183856131,70.19384563931591,70.19384563931591,71.14866666666667,69.13657894736838,71.02333333333324,70.1540000000001
2007-07-12,71.31,73.57,70.73,72.79,11451247.0,-11.370262390670364,62.40938609910518,162.64635124298223,0.9637977987511306,0.9245915834589321,0.039206215292198476,46.58107513530764,34.34382993304476,2.0600000000000023,1.0601514710166038,1.8772331646457732,160432393.0,0.6324670174485014,135.68364416330377,42.626218803687145,0.730000000000004,1.0101304468498473,69.75844832779417,73.65436307070941,70.9660000000001,68.27763692929078,70.93560402808279,70.93560402808279,72.084,69.86121052631576,71.26666666666658,70.9660000000001
2007-07-13,73.08,75.35,72.97,75.1,12492509.0,-2.893518518518518,67.63562773273102,192.51650770359387,1.2745651653707597,0.9945862998412976,0.27997886552946205,56.28679013915423,35.63511306888356,2.309999999999988,1.1129223473621812,1.9260022243139314,172924902.0,0.6155843115182691,213.1206352243352,42.95292970742671,4.819999999999993,1.0685828116107,78.04716729374726,75.61248885394394,72.19200000000009,68.77151114605624,72.12543144863056,72.12543144863056,73.83333333333336,71.14042105263155,72.87333333333324,72.19200000000009
2007-07-16,74.71,74.84,73.0,73.69,8333791.0,-19.212962962962923,61.971967789603156,132.50156668375726,1.391040279783624,1.073877095829763,0.3171631839538611,55.635372763471246,36.834161695019596,-1.4099999999999966,1.0814499559729966,1.938430636862936,164591111.0,0.6000055925555303,166.80786551923902,43.263305065979296,2.9599999999999937,1.0418492860172486,64.998277315345,76.13129544874853,72.5180000000001,68.90470455125167,72.57245103473612,72.57245103473612,74.47666666666666,72.14099999999999,73.8599999999999,72.5180000000001
2007-07-17,74.44,74.52,73.59,73.79,6076763.0,-18.055555555555415,62.21363754433445,110.25094819971993,1.4744206084001519,1.1539857983438409,0.320434810056311,63.712880936065865,37.94756399071734,0.10000000000000853,1.0711278850341124,1.8663998770870116,170667874.0,0.5855364842906274,155.2992793090166,43.558161656604256,1.0,1.0137381508448964,65.48933430201399,76.11346850681693,73.22000000000011,70.3265314931833,72.92032216766866,72.92032216766866,75.12799999999999,73.07521052631574,74.19333333333323,73.22000000000011
2007-07-18,73.27,73.49,72.25,73.32,6289346.0,-27.656675749318858,60.2748201269611,60.8472600077728,1.4854516851407311,1.2202789757032189,0.26517270943751226,64.54183307163306,37.72565686854229,-0.4700000000000131,1.0717731325829556,1.8430856001522256,164378528.0,0.5717598053350592,100.91823568466798,43.249144711706336,-1.7800000000000011,0.9762982689747004,60.68736007524096,75.26992166899844,73.7380000000001,72.20607833100176,73.03451583404905,73.03451583404905,75.26999999999992,73.65057894736842,73.5999999999999,73.7380000000001
2007-07-19,74.25,74.32,73.12,73.35,5273489.0,-27.247956403269793,60.35973737692226,68.63659927423532,1.4795592046937145,1.272135021501318,0.20742418319239642,63.14355311032052,37.852113136309136,0.030000000000001137,1.0537279126562276,1.7971509144270659,169652017.0,0.5585574448469188,106.347358115662,43.10894320297719,-0.3400000000000034,0.9953860768082508,60.90692035528892,75.15310398662102,73.8500000000001,72.54689601337917,73.1246541671779,73.1246541671779,74.97399999999999,74.09431578947364,73.48666666666657,73.8500000000001
2007-07-20,72.96,72.96,70.5,71.63,9130501.0,-50.6811989100818,53.322067305598694,-10.127605519949626,1.3208735381931405,1.2818827248396825,0.038990813353458,60.72999543854414,36.02248205088867,-1.7199999999999989,1.0313894888408925,1.8723544205394178,160521516.0,0.5450689703663469,36.26828914964497,41.99283659322468,-2.160000000000011,0.9707277408862988,44.00005131359146,74.72579489104426,73.15600000000009,71.58620510895592,72.69761011941279,72.69761011941279,73.746,74.19294736842096,72.76666666666655,73.15600000000009
2007-07-23,71.85,72.67,70.85,71.74,9259808.0,-49.18256130790197,53.693917934476524,-21.19539289852156,1.1902694001862102,1.263560059908988,-0.07329065972277782,62.34282941858007,34.323538900141095,0.10999999999999943,1.0437945584169939,1.868614819072317,169781324.0,0.5314115070222281,34.18667139103001,40.932535313959804,-1.5799999999999983,0.9784506273867977,45.16813787440712,74.5637141040638,72.76600000000009,70.96828589593638,72.42400722815199,72.42400722815199,73.20866666666666,74.18884210526302,72.2399999999999,72.76600000000009
2007-07-24,71.04,72.16,68.85,69.25,24653874.0,-83.1062670299728,44.96226553783523,-118.005786779435,0.875747418554738,1.185997531638138,-0.3102501130833999,50.37253940595801,32.1801379147859,-2.489999999999995,1.0040597361171524,1.9715709034242948,145127450.0,0.5165647850708499,-27.933881271851632,39.285931710963744,-4.099999999999994,0.9441036128152693,28.831983543766228,74.85547627179123,71.85800000000009,68.86052372820895,71.51714802010856,71.51714802010856,71.22199999999995,73.61810526315783,70.87333333333324,71.85800000000009
2007-07-25,84.7,88.8,83.65,86.17,60450860.0,-12.650312650312634,74.86893126584279,353.23305938905247,1.9690906247573707,1.3426161502619844,0.6264744744953863,69.42697658657752,33.81473185223094,16.92,1.1958090480155426,3.2271729817511305,205578310.0,0.5080613827559421,383.629040650623,39.93464112331826,14.540000000000006,1.2029875750383918,81.97899678212175,86.45804505394533,74.42800000000008,62.39795494605484,75.7036771572204,75.7036771572204,76.19200000000002,76.28542105263152,75.7199999999999,74.42800000000008
2007-07-26,85.02,89.0,83.43,84.01,23265420.0,-24.76426799007441,69.66468096075971,193.43324045485346,2.630951078337702,1.600283135877128,1.0306679424605742,62.20118664895041,35.24352093263239,-2.1599999999999966,1.1953614114968698,3.3945177687689063,182312890.0,0.5036769605285318,267.2927622035648,40.50028292341154,12.27000000000001,1.1710342904934488,73.56330411108655,90.66894751567082,76.56000000000009,62.451052484329345,78.07691225515742,78.07691225515742,79.81799999999997,78.30205263157895,79.80999999999989,76.56000000000009
2007-07-27,84.38,85.33,82.48,84.03,13792907.0,-24.665012406947877,69.68569285069105,115.28595500049539,3.1211158088825357,1.9044496704782095,1.2166661384043262,55.28915614489618,36.17428229053254,0.01999999999999602,1.1880390216315566,3.3556236424282697,196105797.0,0.5025018451468632,186.45261479798623,40.815735571627606,14.780000000000001,1.2134296028880867,73.59342424141828,93.1700247699697,79.04000000000008,64.90997523003045,79.77779446796958,79.77779446796958,83.31999999999991,80.158947368421,84.73666666666655,79.04000000000008
2007-07-30,83.0,84.05,81.51,82.7,12877305.0,-31.265508684863498,66.39232128042029,76.55206529804587,3.363482867755181,2.1962563099336037,1.1672265578215772,53.82036267878243,36.634843722785995,-1.3299999999999983,1.136145074872922,3.2973648108262497,183228492.0,0.5031905983290841,136.1903824060398,40.89098820299374,-3.469999999999999,0.9597307647673204,67.46005314969914,93.41898584556341,81.23200000000007,69.04501415443673,80.612710334264,80.612710334264,85.3186666666667,81.45521052631574,83.57999999999988,81.23200000000007
2007-07-31,83.67,83.73,78.0,78.54,14103995.0,-51.91066997518605,57.27461384580338,35.57198603409344,3.183189448151083,2.3936429375770993,0.7895465105739836,49.05416651745883,35.744948270477735,-4.159999999999997,1.0458055925432759,3.4711244671958035,169124497.0,0.5034498211852423,80.15732546706062,40.22021067379931,-5.469999999999999,0.934888703725747,51.385927279136446,88.15525418907693,83.09000000000007,78.02474581092322,80.02050738161714,80.02050738161714,85.07933333333341,81.8327894736842,81.75666666666656,83.09000000000007
2007-08-01,78.1,78.15,75.06,77.31,16903602.0,-58.01488833746895,54.875013564275896,-7.856818647039526,2.9075385986247824,2.496422069786636,0.4111165288381464,43.08334494300657,33.991948038363034,-1.230000000000004,1.0491247116298006,3.471758433824675,152220895.0,0.5026794165734261,26.823258627558218,39.046156377059745,-6.719999999999999,0.9200285612281328,47.3802916415335,86.99554031249177,81.31800000000007,75.64045968750837,79.2460767011551,79.2460767011551,83.90599999999998,81.80484210526308,79.51666666666657,81.31800000000007
2007-08-02,77.8,79.76,76.12,79.71,10359908.0,-46.10421836228289,58.52625693064968,9.286825149966369,2.849891481775103,2.5671159521843294,0.28277552959077346,42.706170513582315,32.73227503114968,2.3999999999999915,1.0802276731264397,3.4837756885514843,162580803.0,0.5019261095316807,44.4843502569141,38.12355980800291,-2.990000000000009,0.9638452237001208,55.50212211908065,85.51241430830211,80.45800000000007,75.40358569169803,79.37862621511078,79.37862621511078,83.43466666666671,82.04942105263153,78.51999999999988,80.45800000000007
2007-08-03,79.54,80.75,76.71,76.79,7982511.0,-60.59553349875925,52.91618399408446,-2.503285815387793,2.5393144929980025,2.561555660347064,-0.022241167349061453,42.68702181258654,31.783699710963862,-2.9199999999999875,1.047326786688489,3.523505996512093,154598292.0,0.4998224115226435,31.85967244148414,37.3626186374682,-1.75,0.9777183600713012,45.29489848136107,83.21907590807814,79.01000000000008,74.80092409192201,78.63901872507914,78.63901872507914,80.91266666666668,81.5644210526316,77.93666666666655,79.01000000000008
2007-08-06,77.06,79.0,76.6,79.0,8970072.0,-49.627791563275416,56.32821381815969,-6.94383405115596,2.443343182782357,2.5379131648341224,-0.09456998205176559,43.494522056528396,30.865260070072146,2.2099999999999937,1.0770279481935925,3.443255568189801,163568364.0,0.4974106689010993,28.91459017511108,36.61888187014935,1.6899999999999977,1.0218600439787866,53.12442219514099,80.4224683505144,78.27000000000007,76.11753164948574,78.74215623219939,78.74215623219939,78.96,81.75573684210516,78.49999999999989,78.27000000000007
2007-08-07,78.55,80.0,77.89,79.14,8056355.0,-48.93300248138956,56.54305660954261,-4.287534667566588,2.3514757097326964,2.500625673813837,-0.14914996408114067,46.591781178824284,30.25205467453998,0.14000000000000057,1.1048443389641212,3.3480230276048153,171624719.0,0.4946796790431751,36.2622593050955,36.034165262014014,-0.5699999999999932,0.9928490779074145,53.62893431116086,80.65334266074834,78.39000000000007,76.1266573392518,78.85582588014242,78.85582588014242,75.91533333333335,81.65936842105262,78.30999999999989,78.39000000000007
2007-08-08,79.77,79.88,76.56,77.78,8221688.0,-55.68238213399501,53.77547980853114,-34.72493835558198,2.1442122968335724,2.429342998417784,-0.2851307015842117,43.82719045116389,29.19394468308902,-1.3599999999999994,1.0841929188737107,3.3460213827758993,163403031.0,0.49101398960540443,16.47191645498193,35.21537438170518,0.9899999999999949,1.0128923036853756,47.65053564836063,80.59396113707461,78.48400000000007,76.37403886292552,78.54844705724459,78.54844705724459,76.17933333333329,81.20321052631579,78.63999999999989,78.48400000000007
2007-08-09,76.4,77.26,74.11,74.11,8332819.0,-73.89578163771709,47.07882579690633,-114.52386966405646,1.6646274314928604,2.2763998850327996,-0.6117724535399391,43.895090077730025,27.387605317692962,-3.6700000000000017,1.0701805054151625,3.3691627125776207,155070212.0,0.4849995539996099,-36.530442035028955,33.985427495781295,-4.890000000000001,0.9381012658227849,35.01169488588349,81.04331732797968,77.36400000000006,73.68468267202044,77.28031932660328,77.28031932660328,74.95866666666662,80.14026315789465,77.00999999999988,77.36400000000006
2007-08-10,73.15,76.5,72.37,74.78,9057432.0,-70.57071960297763,48.343537822809694,-121.74573329476421,1.3233614836448169,2.085792204755203,-0.7624307211103862,40.23807077309583,25.67927299315324,0.6700000000000017,0.8678194267146339,3.42350823310779,164127644.0,0.4772971650925939,-47.35624102879572,32.52124427648808,-4.359999999999999,0.9449077584028305,38.580600059361736,81.20098855860329,76.96200000000006,72.72301144139684,76.5659423761452,76.5659423761452,74.67133333333331,79.45794736842106,75.55666666666654,76.96200000000006
2007-08-13,76.09,76.32,74.7,74.87,6066735.0,-84.96692723992784,48.521505202668784,-99.06224881664744,1.048086322411777,1.878251028286518,-0.830164705874741,45.924741847745466,24.092964406080647,0.09000000000000341,0.8912034281633139,3.294686216457233,170194379.0,0.468229204250048,-36.203446525102166,31.130270218159534,-2.9099999999999966,0.9625867832347648,39.1195231555533,80.06261890180009,76.13600000000005,72.20938109820001,76.08138741153229,76.08138741153229,74.68199999999999,78.63542105263156,74.58666666666655,76.13600000000005
2007-08-14,74.5,74.79,72.92,73.45,5928724.0,-93.50571256764884,45.83817812205606,-126.20912022109603,0.7071945428427426,1.6440397311977628,-0.9368451883550202,21.287794166625172,23.155567347125647,-1.4200000000000017,0.8740925859811972,3.1986372009960027,164265655.0,0.4574721645926205,-64.02333750074388,29.637828528467235,-0.6599999999999966,0.9910943192551613,33.54644854117988,77.96289864919001,74.99800000000006,72.03310135081011,75.32956243680879,75.32956243680879,73.5373333333334,77.5218421052631,74.36666666666655,74.99800000000006
2007-08-15,72.97,75.15,72.26,72.38,6375540.0,-99.08186687069633,43.8694677435617,-118.84643731722956,0.3466987663388892,1.384571538225988,-1.0378727718870988,24.306302154471688,22.476450138336833,-1.0700000000000074,0.8752116082224909,3.1765916866391453,157890115.0,0.444934876614167,-72.63360659409578,28.32769725649793,-2.4000000000000057,0.9679058571810644,29.7181971886291,75.76638956932094,73.91800000000005,72.06961043067916,74.48683031200628,74.48683031200628,71.976,76.14521052631575,73.56666666666653,73.91800000000005
2007-08-16,72.0,73.24,70.05,72.79,10774749.0,-80.42857142857136,44.84694977179369,-130.61848256023032,0.09301462501719016,1.1262601555842284,-1.0332455305670383,25.202983926897744,22.44951440364613,0.4100000000000108,0.9267888973771327,3.1775494233077777,168664864.0,0.4311608672936673,-91.4568161212016,27.42784943380058,-2.0799999999999983,0.9722185120876186,33.222222088401274,75.68529909170863,73.65400000000005,71.62270090829148,74.00202165143305,74.00202165143305,71.54733333333333,74.86889473684207,72.8733333333332,73.65400000000005
2007-08-17,74.13,75.04,73.11,75.02,7263188.0,-63.66959064327489,49.95202152751856,-46.609216935181514,0.07109098580482964,0.9152263216283487,-0.8441353358235191,32.0505224584761,21.73499524999303,2.2299999999999898,0.9703789936618806,3.1112958930715076,175928052.0,0.4173255964792455,-54.270899663422,26.25474553710864,1.5699999999999932,1.0213750850918992,49.61714322073308,75.84569400801074,73.70200000000004,71.55830599198934,74.29287260816646,74.29287260816646,71.69333333333331,73.84826315789469,73.39666666666653,73.70200000000004
2007-08-20,74.83,75.28,73.8,74.7,5916082.0,-56.542056074766315,49.24757670944991,-33.33992094861698,0.027577126184837653,0.7376964825396465,-0.7101193563548088,39.2956564476036,20.981357814505014,-0.3199999999999932,0.9371471584493791,2.9947747578521144,170011970.0,0.40337297389563265,-55.29794012807194,25.09854524253235,2.3200000000000074,1.0320530533296493,47.604566946883004,75.74073346091181,73.66800000000003,71.59526653908826,74.4091947201189,74.4091947201189,72.41866666666671,72.72284210526315,74.16999999999986,73.66800000000003
2007-08-21,74.21,77.83,74.09,77.49,8427838.0,-30.46728971962621,55.182081697017246,42.242132867134046,0.21573490424684394,0.6333041668810859,-0.417569262634242,49.926287811346256,19.587738236200206,2.789999999999992,1.0091157702825888,3.0480051322912485,178439808.0,0.39048199707374387,-28.39204259673549,24.11210910879096,4.699999999999989,1.0645693089710124,63.21529962670539,78.12742383187413,74.47600000000004,70.82457616812596,75.28942480008493,75.28942480008493,74.58400000000003,71.82036842105259,75.73666666666652,74.47600000000004
2007-08-22,78.15,79.49,77.84,78.5,6765444.0,-21.028037383177566,57.13606826592754,121.8025111725909,0.44126324997351674,0.5948959834995721,-0.15363273352605533,48.20580662108901,18.81373166304366,1.0100000000000051,0.9936708860759493,2.9731476228418736,185205252.0,0.3788932109477505,27.28846910665081,23.427948874495687,3.480000000000004,1.0463876299653427,67.43068164430271,79.79630077020408,75.70000000000005,71.603699229796,76.20673200006067,76.20673200006067,76.90066666666667,72.94894736842109,76.89666666666653,75.70000000000005
2007-08-23,78.99,79.0,76.51,77.3,5664148.0,-27.135678391959818,54.1171630946079,96.38765489829365,0.5172041105858796,0.5793576089168335,-0.06215349833095396,49.31080046882799,17.62940854760853,-1.2000000000000028,0.9767500631791761,2.938637078353168,179541104.0,0.36792657000541684,14.895611808556886,22.539785624669392,2.5999999999999943,1.034805890227577,57.96078774299549,79.56827443099542,76.60200000000005,73.63572556900468,76.51909428575762,76.51909428575762,77.71066666666667,73.7085263157895,77.76333333333321,76.60200000000005
2007-08-24,76.8,79.4,76.69,79.25,5663979.0,-7.537688442211053,58.00063274810026,127.2385509227625,0.7263634274692379,0.6087587726273144,0.1176046548419235,47.63087306670514,16.662668337525744,1.9500000000000028,1.0188994600154282,2.9223058584707995,185205083.0,0.3582506293578591,51.27176297805269,21.759585081720793,1.7600000000000051,1.0227126080784619,66.99845662238263,80.53721737661414,77.44800000000005,74.35878262338596,77.29935306125545,77.29935306125545,79.26666666666661,74.9663684210527,78.34999999999987,77.44800000000005
2007-08-27,80.56,80.8,78.42,78.65,6949850.0,-19.999999999999922,56.41832425728885,120.27271462362664,0.8340937933753594,0.6538257767769233,0.18026801659843605,47.04749176405912,16.22376739316198,-0.5999999999999943,1.0612602887599516,2.883569725722885,178255233.0,0.3494040306069035,89.07295599576427,21.238463340714606,0.15000000000000568,1.0019108280254778,62.071360807263254,79.70820542781298,78.23800000000006,76.76779457218713,77.68525218661104,77.68525218661104,80.30866666666658,76.02568421052635,78.39999999999988,78.23800000000006
2007-08-28,77.85,78.65,76.08,76.22,5766141.0,-42.60465116279068,50.41912313231867,36.23629158602924,0.7151464299869872,0.6660899074189361,0.04905652256805104,48.29363528676869,15.162903106040543,-2.430000000000007,1.0192564856913613,2.8611718881712505,172489092.0,0.34030372584530344,18.808366685724938,20.315768095220445,-1.0799999999999983,0.9860284605433377,45.727908033452216,80.15510478788336,77.98400000000007,75.81289521211677,77.26660870472217,77.26660870472217,79.74799999999998,76.18126315789472,78.03999999999988,77.98400000000007
